Sentence1,Sentence2,Gold Label
"""If this escalation continues as Rowling concludes the saga, there may be an epidemic of Hogwarts headaches for years to come.""","`` If this escalation continues as Rowling concludes the saga , there may be an ecdemic of Hogwarts headaches for years to come . ''",0
"The program, which only briefly downloads the pornographic material to the usurped computer, is invisible to the computer's owner.","The program , which only briefly downloads the pornographic material to the usurped computer , is visible to the computer 's owner .",0
"Toll last week offered to buy the company for NZ75c a share, or $NZ158 million.","Toll first week offered to buy the company for NZ75c a share , or $ NZ158 million .",0
"The specific product that is the subject of the petition, 6000 series aluminium alloy rolled plate, is used for general-purpose engineering, tooling and die applications.","The general product that is the subject of the petition , 6000 series aluminium alloy rolled plate , is used for general-purpose engineering , tooling and die applications .",0
"Only one third of high-speed trains within France were running, national rail company Societe Nationale des Chemins de Fer said.","Only one third of high-speed trains within France were running , international rail company Societe Nationale des Chemins de Fer said .",0
Tampering with medicine has been so lucrative that many of those arrested lived in million-dollar homes.,Tampering with medicine has been so lucrative that few of those arrested lived in million-dollar homes .,0
The new link between Mohammed and Pearl was first reported in Tuesday's editions of The Wall Street Journal.,The old link between Mohammed and Pearl was end reported in Tuesday 's editions of The Wall Street Journal .,0
"""This child was literally neglected to death,"" Armstrong County District Attorney Scott Andreassi said.","`` This child was figuratively neglected to death , '' Armstrong County District Attorney Scott Andreassi said .",0
"Democratic presidential candidate Joe Lieberman accused President Bush on Wednesday of presiding over a new economy with old thinking, and for failing to reward innovation in the workplace.","undemocratic unpresidential candidate Joe Lieberman accused President Bush on Wednesday of presiding over a worn economy with young thinking , and for failing to reward innovation in the workplace .",0
Police said three of them had also been detained last week and held for two days as suspects over bomb attacks in Jakarta and the North Sumatran city of Medan.,Police said three of them had also been detained first week and held for two days as suspects over bomb attacks in Jakarta and the North Sumatran city of Medan .,0
Late trading: Placing a buy order for a mutual fund after 4 p.m.,early trading : Placing a buy order for a nonreciprocal fund after 4 p.m .,0
"""Fighting continued until midnight,"" western rebel commander Ousmane Coulibaly told Reuters by satellite phone on Sunday.","`` Fighting continued until midnight , '' eastern rebel commander Ousmane Coulibaly told Reuters by satellite phone on Sunday .",0
"Tampa Bay manager Lou Piniella, bench coach John McLaren and right fielder Aubrey Huff were ejected for arguing after Huff was called out on strikes to end the ninth.","Tampa Bay manager Lou Piniella , bench coach John McLaren and wrongfulness fielder Aubrey Huff were ejected for arguing after Huff was called out on strikes to end the ninth .",0
"A coalition of campaign groups, including the militant national students body, is backing the protests, which the NLC called in defiance of a court order banning them.","A coalition of campaign groups , including the militant international students body , is backing the protests , which the NLC called in defiance of a court order banning them .",0
"Drinking more coffee may reduce the risk of developing the most common form of diabetes, a study has found.","Drinking more coffee may reduce the risk of developing the most uncommon form of diabetes , a study has found .",0
"In Britain, temperatures threatened to top the 37.1 C (98.8 F) all-time high.","In Britain , temperatures threatened to top the 37.1 C ( 98.8 F ) all-time low spirits .",0
"In a letter sent to The New York Times after his resignation, Mr Blair blamed ""personal issues"" and apologised for his ""lapse of journalistic integrity"".","In a letter sent to The New York Times after his resignation , Mr Blair blamed `` impersonal issues '' and apologised for his `` lapse of journalistic integrity '' .",0
No pill is ever expected to replace earplugs and other mechanical ear protection.,No pill is never expected to replace earplugs and other nonmechanical ear protection .,0
